USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  42124 15684 ?        Ss   Feb17   0:16 /usr/lib/systemd/systemd --switched-root --system --deserialize=55 rhgb
grouvya   480604  0.0  0.0 234940  2556 ?        Ss   Feb18   0:00 /usr/bin/conmon --api-version 1 -c eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825 -u 13a93df1092519352ad31f28c18ecf6df1a24a751ef9ec713c68f836fc90259d -r /usr/bin/crun -b /var/home/grouvya/.local/share/containers/storage/overlay-containers/eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825/userdata/13a93df1092519352ad31f28c18ecf6df1a24a751ef9ec713c68f836fc90259d -p /var/home/grouvya/.local/share/containers/storage/overlay-containers/eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825/userdata/13a93df1092519352ad31f28c18ecf6df1a24a751ef9ec713c68f836fc90259d/exec_pid -n Fedora_43 --exit-dir /var/home/grouvya/.local/share/containers/storage/overlay-containers/eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825/userdata/13a93df1092519352ad31f28c18ecf6df1a24a751ef9ec713c68f836fc90259d/exit --persist-dir /var/home/grouvya/.local/share/containers/storage/overlay-containers/eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825/userdata/13a93df1092519352ad31f28c18ecf6df1a24a751ef9ec713c68f836fc90259d/persist/eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825 --full-attach -s -l none --log-level warning --syslog --runtime-arg --log-format=json --runtime-arg --log --runtime-arg=/var/home/grouvya/.local/share/containers/storage/overlay-containers/eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825/userdata/13a93df1092519352ad31f28c18ecf6df1a24a751ef9ec713c68f836fc90259d/oci-log -t -i -e --exec-attach --exec-process-spec /var/home/grouvya/.local/share/containers/storage/overlay-containers/eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825/userdata/13a93df1092519352ad31f28c18ecf6df1a24a751ef9ec713c68f836fc90259d/exec-process-4208584677 --exit-command /usr/bin/podman --exit-command-arg --root --exit-command-arg /var/home/grouvya/.local/share/containers/storage --exit-command-arg --runroot --exit-command-arg /run/user/1000/containers --exit-command-arg --log-level --exit-command-arg warning --exit-command-arg --cgroup-manager --exit-command-arg systemd --exit-command-arg --tmpdir --exit-command-arg /run/user/1000/libpod/tmp --exit-command-arg --network-config-dir --exit-command-arg  --exit-command-arg --network-backend --exit-command-arg netavark --exit-command-arg --volumepath --exit-command-arg /var/home/grouvya/.local/share/containers/storage/volumes --exit-command-arg --db-backend --exit-command-arg sqlite --exit-command-arg --transient-store=false --exit-command-arg --hooks-dir --exit-command-arg /usr/share/containers/oci/hooks.d --exit-command-arg --runtime --exit-command-arg crun --exit-command-arg --storage-driver --exit-command-arg overlay --exit-command-arg --events-backend --exit-command-arg journald --exit-command-arg container --exit-command-arg cleanup --exit-command-arg --stopped-only --exit-command-arg --exec --exit-command-arg 13a93df1092519352ad31f28c18ecf6df1a24a751ef9ec713c68f836fc90259d --exit-command-arg eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825
grouvya   480607  0.0  0.0 232820  4272 pts/5    Ss+  Feb18   0:00 /usr/bin/bash -l
grouvya   482112  0.0  0.2 49572268 81780 ?      Sl   Feb18   0:00 /var/home/grouvya/.local/share/Steam/ubuntu12_64/steamwebhelper --type=zygote --crashpad-handler-pid=10218 --enable-crash-reporter=, --change-stack-guard-on-fork=enable --enable-chrome-runtime --user-data-dir=/var/home/grouvya/.local/share/Steam/config/htmlcache --user-agent-product=Valve Steam Client --buildid=1769025840 --steamid=0 --valve-initial-threadpool-size=4
root      484245  0.0  0.0      0     0 ?        I    Feb18   0:01 [kworker/9:0-mm_percpu_wq]
root      485495  0.0  0.0      0     0 ?        I    Feb18   0:00 [kworker/15:0-events]
grouvya   494145  0.0  0.0 550316 13528 ?        Sl   Feb18   0:00 /usr/libexec/gvfsd-http --spawner :1.17 /org/gtk/gvfs/exec_spaw/0
passim    497814  0.0  0.0 321524 13692 ?        Ssl  Feb18   0:00 /usr/libexec/passimd
grouvya   502273  0.0  0.4 1459769548 137680 ?   Sl   Feb18   0:07 /app/brave/brave --type=renderer --crashpad-handler-pid=14 --enable-crash-reporter=f5063ffe-9ef8-4ab0-aec1-05e130e8096f, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=99 --time-ticks-at-unix-epoch=-1771344857914188 --launch-time-ticks=98696864504 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,11649147396947171994,10114430052669710039,2097152 --field-trial-handle=3,i,12219146422697440692,2031822486674814128,262144 --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version=main@258b0a70a77de7645d0bf5538294e41ab9f6d6ad --trace-process-track-uuid=3190709079079014545
grouvya   502345  0.0  0.4 1459785212 139088 ?   Sl   Feb18   0:14 /app/brave/brave --type=renderer --crashpad-handler-pid=14 --enable-crash-reporter=f5063ffe-9ef8-4ab0-aec1-05e130e8096f, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=100 --time-ticks-at-unix-epoch=-1771344857914188 --launch-time-ticks=98720957109 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15234373689702367976,13345457998474976217,2097152 --field-trial-handle=3,i,12219146422697440692,2031822486674814128,262144 --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version=main@258b0a70a77de7645d0bf5538294e41ab9f6d6ad --trace-process-track-uuid=3190709080016056394
grouvya   505210  0.0  0.0   3748  2432 ?        Ss   Feb18   0:00 /usr/bin/bwrap --args 39 -- /app/bin/distroshelf --gapplication-service
grouvya   505218  0.0  0.0   3748  2284 ?        S    Feb18   0:00 /usr/bin/bwrap --args 42 -- /usr/bin/xdg-dbus-proxy --args=39
grouvya   505219  0.0  0.0 530952  6228 ?        Sl   Feb18   0:01 /usr/bin/xdg-dbus-proxy --args=39
grouvya   505222  0.0  0.0   3852  1700 ?        S    Feb18   0:00 /usr/bin/bwrap --args 39 -- /app/bin/distroshelf --gapplication-service
grouvya   505223  0.0  0.5 2619744 189212 ?      Sl   Feb18   0:07 /app/bin/distroshelf --gapplication-service
grouvya   505261  0.0  0.0 166976  5944 ?        Sl   Feb18   0:00 flatpak-spawn --host podman events --format json
grouvya   505280  0.2  0.1 2076844 51212 ?       Ssl  Feb18   1:22 podman events --format json
grouvya   506647  0.0  0.0 234940  2480 ?        Ss   Feb18   0:00 /usr/bin/conmon --api-version 1 -c eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825 -u 79ead716d0cac06f58183c070b71476bc3debade30286cc7fe170eeb82cac1a0 -r /usr/bin/crun -b /var/home/grouvya/.local/share/containers/storage/overlay-containers/eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825/userdata/79ead716d0cac06f58183c070b71476bc3debade30286cc7fe170eeb82cac1a0 -p /var/home/grouvya/.local/share/containers/storage/overlay-containers/eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825/userdata/79ead716d0cac06f58183c070b71476bc3debade30286cc7fe170eeb82cac1a0/exec_pid -n Fedora_43 --exit-dir /var/home/grouvya/.local/share/containers/storage/overlay-containers/eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825/userdata/79ead716d0cac06f58183c070b71476bc3debade30286cc7fe170eeb82cac1a0/exit --persist-dir /var/home/grouvya/.local/share/containers/storage/overlay-containers/eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825/userdata/79ead716d0cac06f58183c070b71476bc3debade30286cc7fe170eeb82cac1a0/persist/eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825 --full-attach -s -l none --log-level warning --syslog --runtime-arg --log-format=json --runtime-arg --log --runtime-arg=/var/home/grouvya/.local/share/containers/storage/overlay-containers/eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825/userdata/79ead716d0cac06f58183c070b71476bc3debade30286cc7fe170eeb82cac1a0/oci-log -t -i -e --exec-attach --exec-process-spec /var/home/grouvya/.local/share/containers/storage/overlay-containers/eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825/userdata/79ead716d0cac06f58183c070b71476bc3debade30286cc7fe170eeb82cac1a0/exec-process-282030823 --exit-command /usr/bin/podman --exit-command-arg --root --exit-command-arg /var/home/grouvya/.local/share/containers/storage --exit-command-arg --runroot --exit-command-arg /run/user/1000/containers --exit-command-arg --log-level --exit-command-arg warning --exit-command-arg --cgroup-manager --exit-command-arg systemd --exit-command-arg --tmpdir --exit-command-arg /run/user/1000/libpod/tmp --exit-command-arg --network-config-dir --exit-command-arg  --exit-command-arg --network-backend --exit-command-arg netavark --exit-command-arg --volumepath --exit-command-arg /var/home/grouvya/.local/share/containers/storage/volumes --exit-command-arg --db-backend --exit-command-arg sqlite --exit-command-arg --transient-store=false --exit-command-arg --hooks-dir --exit-command-arg /usr/share/containers/oci/hooks.d --exit-command-arg --runtime --exit-command-arg crun --exit-command-arg --storage-driver --exit-command-arg overlay --exit-command-arg --events-backend --exit-command-arg journald --exit-command-arg container --exit-command-arg cleanup --exit-command-arg --stopped-only --exit-command-arg --exec --exit-command-arg 79ead716d0cac06f58183c070b71476bc3debade30286cc7fe170eeb82cac1a0 --exit-command-arg eaaf74da17a82ac0a051e79348ed2e69e60378ffe61c5192bad23d7b47cfb825
grouvya   506650  0.0  0.0 232820  4800 pts/6    Ss+  Feb18   0:00 /usr/bin/bash -l
grouvya   507858  0.0  0.0 234940  2472 ?        Ss   Feb18   0:00 /usr/bin/conmon --api-version 1 -c 662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb -u 662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb -r /usr/bin/crun -b /var/home/grouvya/.local/share/containers/storage/overlay-containers/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb/userdata -p /run/user/1000/containers/overlay-containers/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb/userdata/pidfile -n ubuntu --exit-dir /run/user/1000/libpod/tmp/exits --persist-dir /run/user/1000/libpod/tmp/persist/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb --full-attach -s -l journald --log-level warning --syslog --runtime-arg --log-format=json --runtime-arg --log --runtime-arg=/run/user/1000/containers/overlay-containers/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb/userdata/oci-log --conmon-pidfile /run/user/1000/containers/overlay-containers/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb/userdata/conmon.pid --exit-command /usr/bin/podman --exit-command-arg --root --exit-command-arg /var/home/grouvya/.local/share/containers/storage --exit-command-arg --runroot --exit-command-arg /run/user/1000/containers --exit-command-arg --log-level --exit-command-arg warning --exit-command-arg --cgroup-manager --exit-command-arg systemd --exit-command-arg --tmpdir --exit-command-arg /run/user/1000/libpod/tmp --exit-command-arg --network-config-dir --exit-command-arg  --exit-command-arg --network-backend --exit-command-arg netavark --exit-command-arg --volumepath --exit-command-arg /var/home/grouvya/.local/share/containers/storage/volumes --exit-command-arg --db-backend --exit-command-arg sqlite --exit-command-arg --transient-store=false --exit-command-arg --hooks-dir --exit-command-arg /usr/share/containers/oci/hooks.d --exit-command-arg --runtime --exit-command-arg crun --exit-command-arg --storage-driver --exit-command-arg overlay --exit-command-arg --events-backend --exit-command-arg journald --exit-command-arg container --exit-command-arg cleanup --exit-command-arg --stopped-only --exit-command-arg 662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb
524288    507860  0.0  0.0   2940  1864 ?        Ss   Feb18   0:11 /bin/sh /usr/bin/entrypoint --verbose --name grouvya --user 1000 --group 1000 --home /home/grouvya --init 0 --nvidia 1 --pre-init-hooks  --additional-packages  --
grouvya   514054  0.0  0.0 234940  2572 ?        Ss   Feb18   0:00 /usr/bin/conmon --api-version 1 -c 662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb -u 93d55475a8a2a8ab285d050a045f588fc903b49dae2f8bca0beaf95fdcaeb60c -r /usr/bin/crun -b /var/home/grouvya/.local/share/containers/storage/overlay-containers/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb/userdata/93d55475a8a2a8ab285d050a045f588fc903b49dae2f8bca0beaf95fdcaeb60c -p /var/home/grouvya/.local/share/containers/storage/overlay-containers/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb/userdata/93d55475a8a2a8ab285d050a045f588fc903b49dae2f8bca0beaf95fdcaeb60c/exec_pid -n ubuntu --exit-dir /var/home/grouvya/.local/share/containers/storage/overlay-containers/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb/userdata/93d55475a8a2a8ab285d050a045f588fc903b49dae2f8bca0beaf95fdcaeb60c/exit --persist-dir /var/home/grouvya/.local/share/containers/storage/overlay-containers/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb/userdata/93d55475a8a2a8ab285d050a045f588fc903b49dae2f8bca0beaf95fdcaeb60c/persist/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb --full-attach -s -l none --log-level warning --syslog --runtime-arg --log-format=json --runtime-arg --log --runtime-arg=/var/home/grouvya/.local/share/containers/storage/overlay-containers/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb/userdata/93d55475a8a2a8ab285d050a045f588fc903b49dae2f8bca0beaf95fdcaeb60c/oci-log -t -i -e --exec-attach --exec-process-spec /var/home/grouvya/.local/share/containers/storage/overlay-containers/662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb/userdata/93d55475a8a2a8ab285d050a045f588fc903b49dae2f8bca0beaf95fdcaeb60c/exec-process-1014885199 --exit-command /usr/bin/podman --exit-command-arg --root --exit-command-arg /var/home/grouvya/.local/share/containers/storage --exit-command-arg --runroot --exit-command-arg /run/user/1000/containers --exit-command-arg --log-level --exit-command-arg warning --exit-command-arg --cgroup-manager --exit-command-arg systemd --exit-command-arg --tmpdir --exit-command-arg /run/user/1000/libpod/tmp --exit-command-arg --network-config-dir --exit-command-arg  --exit-command-arg --network-backend --exit-command-arg netavark --exit-command-arg --volumepath --exit-command-arg /var/home/grouvya/.local/share/containers/storage/volumes --exit-command-arg --db-backend --exit-command-arg sqlite --exit-command-arg --transient-store=false --exit-command-arg --hooks-dir --exit-command-arg /usr/share/containers/oci/hooks.d --exit-command-arg --runtime --exit-command-arg crun --exit-command-arg --storage-driver --exit-command-arg overlay --exit-command-arg --events-backend --exit-command-arg journald --exit-command-arg container --exit-command-arg cleanup --exit-command-arg --stopped-only --exit-command-arg --exec --exit-command-arg 93d55475a8a2a8ab285d050a045f588fc903b49dae2f8bca0beaf95fdcaeb60c --exit-command-arg 662377e021b3deff58b5450ceb44562767bf8eceb2b558f491e0970c844993eb
grouvya   514057  0.0  0.0   2808  1776 pts/0    Ss   Feb18   0:00 /bin/sh -c $(getent passwd 'grouvya' | cut -f 7 -d :) -l
grouvya   514061  0.0  0.0  11132  4064 pts/0    S    Feb18   0:00 /usr/bin/bash -l
grouvya   519270  0.0  0.2 948140 71116 pts/0    Tl   Feb18   0:00 ./venv_linux/bin/python Billtracker_qt.py
root      520945  0.0  0.0      0     0 ?        I    Feb18   0:00 [kworker/7:0-mm_percpu_wq]
grouvya   524154  0.0  0.6 1461595956 193868 ?   Sl   Feb18   0:34 /app/brave/brave --type=renderer --crashpad-handler-pid=14 --enable-crash-reporter=f5063ffe-9ef8-4ab0-aec1-05e130e8096f, --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=110 --time-ticks-at-unix-epoch=-1771344857914188 --launch-time-ticks=100210379207 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,13171055967091108126,7254408309893809904,2097152 --field-trial-handle=3,i,12219146422697440692,2031822486674814128,262144 --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version=main@258b0a70a77de7645d0bf5538294e41ab9f6d6ad --trace-process-track-uuid=3190709089386474884
grouvya   526499  0.1  1.1 1461528636 372536 ?   Sl   Feb18   1:07 /app/brave/brave --type=renderer --crashpad-handler-pid=14 --enable-crash-reporter=f5063ffe-9ef8-4ab0-aec1-05e130e8096f, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=113 --time-ticks-at-unix-epoch=-1771344857914188 --launch-time-ticks=100578875253 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,4022528630015832232,10881094540775225760,2097152 --field-trial-handle=3,i,12219146422697440692,2031822486674814128,262144 --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version=main@258b0a70a77de7645d0bf5538294e41ab9f6d6ad --trace-process-track-uuid=3190709092197600431
grouvya   526511  0.0  0.4 1459735960 134972 ?   Sl   Feb18   0:06 /app/brave/brave --type=renderer --crashpad-handler-pid=14 --enable-crash-reporter=f5063ffe-9ef8-4ab0-aec1-05e130e8096f, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=114 --time-ticks-at-unix-epoch=-1771344857914188 --launch-time-ticks=100578947766 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,17773668371729932368,6704769121508834270,2097152 --field-trial-handle=3,i,12219146422697440692,2031822486674814128,262144 --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version=main@258b0a70a77de7645d0bf5538294e41ab9f6d6ad --trace-process-track-uuid=3190709093134642280
grouvya   526537  0.0  0.2 50832208 91084 ?      Sl   Feb18   0:05 /app/brave/brave --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=14 --enable-crash-reporter=f5063ffe-9ef8-4ab0-aec1-05e130e8096f, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,2007472899655413248,6060589571222284843,524288 --field-trial-handle=3,i,12219146422697440692,2031822486674814128,262144 --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version=main@258b0a70a77de7645d0bf5538294e41ab9f6d6ad --trace-process-track-uuid=3190709094071684129
root      534811  0.0  0.0      0     0 ?        I    Feb18   0:00 [kworker/13:2-mm_percpu_wq]
grouvya   536941  0.3  0.7 1461508992 233616 ?   Sl   Feb18   1:56 /app/brave/brave --type=renderer --crashpad-handler-pid=14 --enable-crash-reporter=f5063ffe-9ef8-4ab0-aec1-05e130e8096f, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=143 --time-ticks-at-unix-epoch=-1771344857914188 --launch-time-ticks=102250370213 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,3471288402835343722,229688396398387162,2097152 --field-trial-handle=3,i,12219146422697440692,2031822486674814128,262144 --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version=main@258b0a70a77de7645d0bf5538294e41ab9f6d6ad --trace-process-track-uuid=3190709120308855901
root      539026  0.0  0.0      0     0 ?        I    Feb18   0:01 [kworker/4:1-mm_percpu_wq]
grouvya   544099  0.0  0.0  15644  5092 pts/0    S+   Feb18   0:00 git log --oneline --graph --all
grouvya   544100  0.0  0.0   8968  2448 pts/0    S+   Feb18   0:00 /usr/bin/pager
grouvya   545641  0.1  0.8 1459797656 290008 ?   Sl   Feb18   0:38 /app/brave/brave --type=renderer --crashpad-handler-pid=14 --enable-crash-reporter=f5063ffe-9ef8-4ab0-aec1-05e130e8096f, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=155 --time-ticks-at-unix-epoch=-1771344857914188 --launch-time-ticks=103702293999 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,2338895347180204495,17128267694231739030,2097152 --field-trial-handle=3,i,12219146422697440692,2031822486674814128,262144 --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version=main@258b0a70a77de7645d0bf5538294e41ab9f6d6ad --trace-process-track-uuid=3190709131553358089
root      563996  0.0  0.0      0     0 ?        I    Feb18   0:00 [kworker/6:0-mm_percpu_wq]
root      652356  0.0  0.0      0     0 ?        I    04:11   0:00 [kworker/5:1-mm_percpu_wq]
root      682403  0.0  0.0      0     0 ?        I    05:56   0:00 [kworker/11:0-mm_percpu_wq]
root      687456  0.0  0.0      0     0 ?        I    06:07   0:00 [kworker/12:1-mm_percpu_wq]
root      694370  0.0  0.0      0     0 ?        I<   06:17   0:00 [kworker/u67:2-hci0]
root      695488  0.0  0.0      0     0 ?        I<   06:19   0:00 [kworker/R-ib-comp-wq]
root      695489  0.0  0.0      0     0 ?        I<   06:19   0:00 [kworker/R-ib-comp-unb-wq]
root      695490  0.0  0.0      0     0 ?        I<   06:19   0:00 [kworker/R-ib_mcast]
root      695491  0.0  0.0      0     0 ?        I<   06:19   0:00 [kworker/R-ib_nl_sa_wq]
grouvya   697124  8.1  0.9 1461890620 298624 ?   Ssl  06:23   6:18 /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/antigravity
grouvya   697127  0.0  0.1 34057112 58752 ?      S    06:23   0:00 /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/antigravity --type=zygote --no-zygote-sandbox
grouvya   697128  0.0  0.1 34057100 58812 ?      S    06:23   0:00 /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/antigravity --type=zygote
grouvya   697130  0.0  0.0 34057128 14812 ?      S    06:23   0:00 /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/antigravity --type=zygote
grouvya   697153  0.0  0.0 33567816 4292 ?       Sl   06:23   0:00 /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/grouvya/.config/Antigravity/Crashpad --annotation=_companyName=Google --annotation=_productName=Antigravity --annotation=_version=1.107.0 --annotation=lsb-release=Bazzite --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=39.2.3 --initial-client-fd=48 --shared-client-connection
grouvya   697178 13.5  0.6 34696032 211540 ?     Sl   06:23  10:30 /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/antigravity --type=zygote --no-zygote-sandbox
grouvya   697185  0.1  0.2 34140196 89872 ?      Sl   06:23   0:04 /proc/self/exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=697153 --enable-crash-reporter=7be9c943-0bd8-4464-9c46-06e00c08c550,no_channel --user-data-dir=/home/grouvya/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,3421288533267019814,13983732185799960747,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708989122997041
grouvya   697241 43.9  2.2 1461760232 729760 ?   Rl   06:23  34:05 /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/antigravity --type=zygote
grouvya   697257  0.0  0.4 1459895096 150404 ?   Sl   06:23   0:00 /var/home/linuxbrew/.linuxbrew/Caskroom/antigravity-linux/1.16.5,6703236727046144/Antigravity/antigravity --type=zygote
grouvya   697287  0.3  0.4 1461611844 134996 ?   Sl   06:23   0:17 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=697153 --enable-crash-reporter=7be9c943-0bd8-4464-9c46-06e00c08c550,no_channel --user-data-dir=/home/grouvya/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,3421288533267019814,13983732185799960747,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708991934122588
